Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"IteratorUtils$EmptyOrderedMapIterator",3,0.00,1.00,7,0.03,220.00,3,0,30,3,2,190.92,4,11,2.00,3.00,1,0.50,0,1,1,2,2,2,0.00,0.00,org.apache.commons.collections.EmptyMapIterator,142.35,0,1,0,94.12,0,32,0.00,3,2,0,1,0
"KeyValue",2,0.00,1.00,3,0.02,166.00,2,0,0,2,20,131.22,10,4,0.00,2.00,1,0.00,0,0,0,0,1,6,0.00,0.00,,149.09,0,0,0,68.00,0,24,0.00,2,2,20,1,0
"LRUMap",21,0.15,1.67,101,1.24,57371.95,25,4,6,21,7,71.60,221,158,18.00,172.00,8,0.43,3,3,15,2,4,34,0.11,0.75,org.apache.commons.collections.map.AbstractLinkedMap,118.11,0,1,0,3716.14,11,775,0.04,35,6,5,1,6
"LRUMap",10,0.28,1.60,54,0.45,9221.23,12,2,5,10,3,70.71,97,64,7.00,10.00,3,0.33,1,1,7,1,2,20,0.25,0.50,org.apache.commons.collections.SequencedHashMap,119.97,0,1,0,1350.11,8,316,0.00,16,3,2,1,3
"LazyList",4,0.33,2.00,30,0.28,12398.19,6,2,2,4,3,132.73,74,38,7.00,4.00,4,0.75,0,3,1,2,4,11,0.25,0.00,org.apache.commons.collections.list.AbstractSerializableListDecorator,110.41,0,0,0,828.98,1,189,0.21,8,3,1,1,0
"LazyMap",7,0.50,1.43,29,0.27,5213.04,9,2,8,7,8,90.81,87,42,7.00,10.00,2,0.33,1,1,4,4,2,13,0.07,0.50,org.apache.commons.collections.map.AbstractMapDecorator,125.03,0,1,0,816.87,0,200,0.00,10,3,4,1,0
"LazySortedMap",11,1.00,1.00,27,0.23,3430.20,12,1,4,11,5,97.45,73,41,8.00,35.00,1,0.67,0,2,2,3,3,9,0.00,0.00,org.apache.commons.collections.map.LazyMap,136.58,0,1,0,696.72,0,192,0.00,11,9,2,1,1
"LinkedMap",12,1.00,1.17,36,0.27,4847.27,13,1,13,12,9,82.57,112,49,6.00,32.00,3,0.75,0,3,6,4,4,15,0.00,0.00,org.apache.commons.collections.map.AbstractLinkedMap,132.41,0,1,0,795.85,6,213,0.05,14,6,5,1,2
"LinkedMap$LinkedMapList",18,0.53,1.00,38,0.31,3532.74,19,1,13,18,4,170.48,3,57,10.00,18.00,1,0.50,0,1,2,4,2,1,0.50,0.00,java.util.AbstractList,140.61,0,0,0,928.32,2,266,0.00,18,16,0,1,0
"ListIteratorWrapper",11,0.10,1.45,45,0.32,5928.54,16,5,5,12,3,77.11,92,63,7.00,5.00,2,0.00,0,0,5,1,1,18,0.29,0.00,java.lang.Object,126.33,1,1,1,954.79,0,239,0.00,16,6,2,1,0
"ListOrderedMap",28,0.24,1.39,114,1.11,28818.64,30,2,22,29,25,76.24,223,166,16.00,46.00,4,0.50,0,1,6,8,2,33,0.27,0.00,org.apache.commons.collections.map.AbstractMapDecorator,124.21,1,1,1,3327.44,4,776,0.22,39,22,17,1,6
"ListOrderedMap$EntrySetView",12,0.12,1.33,40,0.30,5142.26,15,3,22,12,1,152.34,1,57,7.00,12.00,3,0.50,0,1,2,1,2,1,0.22,0.00,java.util.AbstractSet,130.46,0,0,0,907.67,0,242,0.00,16,10,0,1,1
"ListOrderedMap$KeySetView",5,0.50,1.00,13,0.12,1314.25,6,1,22,5,1,168.50,1,18,3.00,2.00,1,0.50,0,1,2,1,2,1,0.60,0.00,java.util.AbstractSet,136.24,0,0,0,360.88,0,99,0.00,5,3,0,1,0
"ListOrderedMap$KeySetView$AbstractIteratorDecorator",1,0.00,1.00,3,0.02,238.40,1,0,22,3,0,134.25,0,5,5.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,134.25,2,0,2,68.11,1,19,0.00,1,1,0,1,0
"ListOrderedMap$ListOrderedIterator",3,0.25,1.00,12,0.08,942.34,5,2,22,3,2,167.99,1,16,3.00,1.00,1,0.50,0,1,2,2,2,1,0.67,0.00,org.apache.commons.collections.iterators.AbstractIteratorDecorator,128.65,0,0,0,253.59,2,70,0.50,3,1,0,1,0
"ListOrderedMap$ListOrderedMapEntry",3,0.50,1.00,9,0.06,639.90,4,1,22,3,2,173.97,1,13,4.00,1.00,1,0.67,0,2,1,2,3,1,0.67,0.00,org.apache.commons.collections.keyvalue.AbstractMapEntry,134.63,0,0,0,194.38,0,55,0.27,3,2,0,1,0
"ListOrderedMap$ListOrderedMapIterator",11,0.38,1.45,47,0.37,5177.18,15,4,22,11,4,148.87,1,65,7.00,0.00,2,0.00,0,0,3,4,1,1,0.59,0.00,java.lang.Object,126.09,0,1,0,1100.37,0,272,0.00,16,8,0,1,2
"ListOrderedMap$ValuesView",8,0.29,1.00,19,0.18,2095.02,9,1,22,8,1,164.04,1,27,5.00,0.00,1,0.50,0,1,2,1,2,1,0.75,0.00,java.util.AbstractList,137.71,0,0,0,546.73,0,150,0.00,8,6,0,1,0
"ListOrderedMap$ValuesView$AbstractIteratorDecorator",1,0.00,1.00,3,0.02,238.40,1,0,22,3,0,134.25,0,5,6.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,134.25,2,0,2,68.11,0,19,0.00,1,1,0,1,0
"ListOrderedSet",22,0.12,1.68,110,0.95,22389.85,24,2,8,22,7,115.84,94,137,13.00,0.00,5,0.75,0,3,5,3,4,16,0.39,0.00,org.apache.commons.collections.set.AbstractSerializableSetDecorator,120.86,0,1,0,2849.96,1,670,0.34,37,17,4,1,2
"ListOrderedSet$OrderedSetIterator",3,0.00,1.00,13,0.07,928.09,5,2,8,3,1,167.29,6,17,3.00,1.00,1,0.50,0,1,2,1,2,2,0.50,0.00,org.apache.commons.collections.iterators.AbstractIteratorDecorator,127.40,0,0,0,221.90,0,63,0.50,3,1,0,1,0
"ListUtils",16,1.00,1.81,82,0.95,38387.18,17,1,12,16,14,108.99,243,106,13.00,16.00,5,0.00,0,0,1,10,1,20,0.00,0.00,java.lang.Object,117.49,0,0,0,2861.58,0,626,0.00,29,15,4,1,3
"ListUtils$FixedSizeList",12,0.00,1.00,26,0.27,4066.29,12,0,5,12,0,138.32,0,40,7.00,12.00,1,0.50,0,1,2,0,2,0,0.00,0.00,CollectionUtils.UnmodifiableCollection,138.32,0,1,0,812.39,0,220,0.00,12,10,0,1,2
"ListUtils$FixedSizeList$ListIteratorWrapper",3,0.00,1.00,7,0.04,344.18,3,0,5,4,0,140.82,0,11,3.00,3.00,1,0.00,0,0,3,0,1,0,0.00,0.00,java.lang.Object,140.82,1,0,1,114.73,0,34,0.00,3,0,0,1,0
"ListUtils$LazyList",12,0.91,1.33,44,0.41,13991.46,13,1,5,12,1,174.66,15,62,7.00,28.00,4,0.50,0,1,2,1,2,8,0.17,0.00,CollectionUtils.CollectionWrapper,125.50,0,1,0,1239.63,0,307,0.00,16,10,0,1,1
"ListUtils$ListIteratorWrapper",10,0.11,1.00,22,0.13,1454.73,11,1,5,10,0,140.97,0,34,5.00,0.00,1,0.00,0,0,4,0,1,0,0.90,0.00,java.lang.Object,140.97,0,1,0,383.54,0,121,0.00,10,6,0,1,0
"ListUtils$PredicatedList",12,0.00,1.08,33,0.34,5337.01,12,0,5,12,1,133.51,0,45,7.00,12.00,2,0.50,0,1,2,1,2,0,0.00,0.00,CollectionUtils.PredicatedCollection,133.51,0,1,0,1013.38,1,265,0.00,13,10,0,1,2
"ListUtils$PredicatedList$ListIteratorWrapper",2,0.00,1.00,7,0.04,441.08,2,0,5,3,0,132.02,0,10,3.00,2.00,1,0.00,0,0,2,0,1,0,0.00,0.00,java.lang.Object,132.02,1,0,1,117.62,1,34,0.00,2,0,0,1,0
"LocalTestNode",8,0.36,1.38,29,0.27,6596.40,10,2,0,8,2,106.97,41,42,21.00,22.00,3,0.00,0,0,3,0,1,14,0.19,0.00,java.lang.Object,126.86,0,1,0,800.45,1,203,0.00,11,5,2,0,2
"LoopingIterator",6,0.20,1.50,22,0.15,2173.25,8,2,4,6,3,82.84,63,32,4.00,0.00,3,0.00,0,0,3,1,1,7,0.67,0.00,java.lang.Object,129.46,0,1,0,455.72,0,120,0.00,9,3,2,1,1
"LoopingListIterator",12,0.18,1.83,50,0.41,8504.70,14,2,4,12,3,83.39,137,80,8.00,0.00,4,0.00,0,0,5,1,1,13,0.67,0.00,java.lang.Object,125.01,0,1,0,1228.50,0,299,0.00,22,7,2,1,1
"MapBackedSet",18,0.02,1.11,55,0.48,7642.90,21,3,5,18,3,167.94,40,73,11.00,0.00,2,0.00,0,0,2,0,1,6,0.31,0.00,java.lang.Object,131.95,0,1,0,1425.85,0,374,0.00,20,16,3,2,1
"MapIterator",6,0.00,1.00,7,0.26,2542.23,6,0,1,6,47,100.16,47,8,0.00,6.00,1,0.50,0,1,1,0,2,56,0.00,0.00,,147.59,0,0,0,768.27,0,190,0.00,6,5,47,1,0
"MapPerformance",3,1.00,1.33,40,0.42,12639.94,4,1,7,3,3,123.86,56,42,22.00,4.00,2,0.00,0,0,3,3,1,49,0.33,0.00,java.lang.Object,100.19,0,0,0,1258.99,0,250,0.00,4,0,0,1,2
"MapPerformance$DummyMap",12,0.00,1.00,23,0.11,858.63,12,0,7,12,0,167.50,1,36,7.00,12.00,1,0.00,0,0,2,0,1,1,0.00,0.00,java.lang.Object,145.63,0,1,0,328.96,0,108,0.00,12,10,0,2,0
"MapTransformer",4,0.17,1.25,14,0.09,1137.73,6,2,3,4,4,81.18,37,20,4.00,0.00,2,0.00,0,0,1,2,1,5,0.38,0.00,java.lang.Object,131.09,0,1,0,266.47,0,73,0.00,5,3,2,2,0
"MapUtils",69,0.33,2.10,374,4.35,216613.66,72,3,26,72,25,100.38,1001,509,18.00,136.00,10,0.00,0,0,7,19,1,95,0.00,0.00,java.lang.Object,115.60,3,0,3,13038.23,0,2788,0.00,145,62,6,1,12
"MapUtils$FixedSizeMap",3,0.00,2.33,17,0.15,3525.39,3,0,4,3,1,118.19,0,23,8.00,1.00,3,0.50,0,1,2,1,2,0,0.00,0.00,org.apache.commons.collections.ProxyMap,118.19,0,0,0,459.58,0,108,0.00,7,1,0,1,0
"MapUtils$FixedSizeSortedMap",8,0.00,1.00,17,0.13,1716.16,8,0,4,8,0,140.20,0,28,6.00,8.00,1,0.50,0,1,1,0,2,0,0.00,0.00,org.apache.commons.collections.FixedSizeMap,140.20,0,1,0,402.80,0,119,0.00,8,7,0,1,1
"MapUtils$LazyMap",2,1.00,2.50,15,0.13,3163.02,3,1,4,2,2,112.59,0,22,7.00,2.00,3,0.50,0,1,1,2,2,0,0.50,0.00,org.apache.commons.collections.ProxyMap,112.59,0,0,0,375.10,0,90,0.00,5,1,0,1,0
"MapUtils$LazySortedMap",8,0.00,1.00,17,0.14,1797.20,8,0,4,8,1,140.04,0,28,6.00,8.00,1,0.50,0,1,1,1,2,0,0.00,0.00,org.apache.commons.collections.LazyMap,140.04,0,1,0,433.44,0,125,0.00,8,7,0,1,1
"MapUtils$PredicatedMap",5,0.00,2.40,37,0.42,9760.29,7,2,4,5,2,112.11,0,51,9.00,0.00,5,0.50,0,1,3,2,2,0,0.50,0.00,org.apache.commons.collections.ProxyMap,112.11,0,0,0,1253.45,0,267,0.10,12,2,0,1,1
"MapUtils$PredicatedMapEntry",7,0.08,1.43,24,0.19,3501.75,9,2,4,7,1,129.46,0,36,5.00,0.00,3,0.00,0,0,1,1,1,0,0.57,0.00,java.lang.Object,129.46,0,1,0,560.48,0,147,0.00,10,6,0,1,0
"MapUtils$PredicatedMapEntrySet",2,1.00,1.00,8,0.14,2982.42,3,1,4,2,1,123.32,0,12,5.00,2.00,1,0.50,0,1,1,1,2,0,0.50,0.00,CollectionUtils.CollectionWrapper,123.32,0,1,0,409.66,0,96,0.00,2,1,0,1,0
"MapUtils$PredicatedMapEntrySet$Iterator",3,0.00,1.00,8,0.06,863.48,3,0,4,3,0,135.52,0,12,4.00,4.00,1,0.00,0,0,1,0,1,0,0.00,0.00,java.lang.Object,135.52,0,0,0,168.87,0,47,0.00,3,2,0,1,0
"MapUtils$PredicatedSortedMap",8,0.00,1.00,20,0.18,2681.77,8,0,4,8,1,136.04,0,31,7.00,8.00,1,0.50,0,1,1,1,2,0,0.00,0.00,org.apache.commons.collections.PredicatedMap,136.04,0,1,0,536.11,0,146,0.00,8,7,0,1,1
"MultiHashMap",20,0.50,2.15,133,1.37,35090.87,22,2,11,20,6,65.94,201,166,17.00,38.00,4,0.50,0,1,7,2,2,37,0.03,0.00,java.util.HashMap,114.27,0,1,0,4114.09,7,901,0.00,43,13,4,1,5
"MultiHashMap$ValueIterator",5,0.00,1.80,21,0.16,3049.60,7,2,11,5,1,172.27,3,31,5.00,1.00,3,0.00,0,0,2,1,1,1,0.50,0.00,java.lang.Object,125.40,0,1,0,477.13,1,122,0.00,9,3,0,1,1
"MultiHashMap$Values",3,0.00,1.33,12,0.07,1214.41,3,0,11,3,1,176.27,4,17,3.00,3.00,2,0.50,0,1,1,1,2,2,0.00,0.00,java.util.AbstractCollection,127.70,0,0,0,219.52,0,60,0.00,4,2,0,1,2
"MultiKey",14,0.15,1.43,51,0.45,10372.99,17,3,2,14,4,90.65,170,70,5.00,46.00,3,0.00,0,0,7,0,1,17,0.19,0.00,java.lang.Object,127.13,0,1,0,1343.88,1,336,0.00,20,7,4,1,1
"MultiKeyMap",49,0.16,2.22,331,5.25,246549.07,51,2,8,49,7,65.35,362,467,25.00,0.00,6,0.00,0,0,5,5,1,45,0.35,0.00,java.lang.Object,110.39,0,1,0,15754.61,0,3186,0.00,109,44,2,1,4
"MultiMap",7,0.00,1.00,8,0.49,8862.91,7,0,2,7,4,118.66,94,9,0.00,7.00,1,0.50,0,1,0,0,2,63,0.00,0.00,,144.18,0,0,0,1483.82,0,340,0.00,7,7,4,1,0
"MultiValueMap",18,0.47,2.06,109,1.11,32362.86,20,2,12,18,11,66.64,176,142,15.00,50.00,4,0.50,0,1,4,6,2,33,0.06,0.00,org.apache.commons.collections.map.AbstractMapDecorator,115.72,0,1,0,3332.13,3,743,0.11,37,14,5,1,5
"MultiValueMap$ReflectionFactory",2,1.00,1.50,8,0.06,997.38,3,1,12,2,2,173.92,3,13,5.00,2.00,2,0.00,0,0,1,2,1,1,0.50,0.00,java.lang.Object,126.95,0,1,0,174.21,0,46,0.00,3,1,0,2,0
"MultiValueMap$Values",3,0.00,1.33,13,0.09,1847.51,3,0,12,3,2,173.54,4,15,4.00,3.00,2,0.50,0,1,1,2,2,2,0.00,0.00,java.util.AbstractCollection,124.97,0,0,0,267.53,2,70,0.00,4,2,0,1,1
"MultiValueMap$ValuesIterator",4,0.33,1.25,16,0.11,1353.80,7,3,12,4,1,177.21,3,22,3.00,0.00,2,0.00,0,0,2,1,1,1,0.58,0.00,java.lang.Object,128.34,0,1,0,315.42,1,89,0.00,5,2,0,1,1
"NOPClosure",3,0.50,1.00,8,0.04,393.90,5,2,2,4,11,89.05,25,12,1.00,4.00,1,0.00,0,0,2,1,1,5,0.17,0.00,java.lang.Object,138.20,1,1,1,129.18,0,40,0.00,3,1,10,1,0
"NOPTransformer",3,0.50,1.00,9,0.05,489.42,5,2,2,4,5,86.40,25,13,2.00,4.00,1,0.00,0,0,1,1,1,4,0.17,0.00,java.lang.Object,135.55,1,1,1,139.53,0,43,0.00,3,2,4,1,0
"NodeCachingLinkedList",14,0.00,1.36,68,0.46,8493.97,19,5,5,14,2,73.96,117,86,6.00,38.00,2,0.50,0,1,10,1,2,29,0.20,0.00,org.apache.commons.collections.list.AbstractLinkedList,123.17,0,1,0,1394.76,7,345,0.03,19,4,1,1,4
"NonePredicate",5,0.25,1.80,27,0.22,5274.44,7,2,3,5,6,74.26,54,34,7.00,2.00,3,0.00,0,0,1,4,1,6,0.30,0.00,java.lang.Object,119.46,0,1,0,668.52,0,156,0.00,9,4,2,2,0
"NotNullPredicate",3,0.50,1.00,9,0.05,526.32,5,2,2,4,4,86.15,25,13,1.00,4.00,1,0.00,0,0,1,1,1,4,0.17,0.00,java.lang.Object,135.30,1,1,1,154.50,0,46,0.00,3,2,3,2,0
"NotPredicate",4,0.17,1.25,14,0.10,1527.36,6,2,2,4,4,80.22,35,20,4.00,0.00,2,0.00,0,0,1,2,1,5,0.38,0.00,java.lang.Object,130.09,0,1,0,305.51,0,83,0.00,5,3,2,2,0
"NullComparator",7,0.06,2.00,34,0.33,9801.38,10,3,2,7,6,106.98,103,38,5.00,10.00,4,0.00,0,0,4,1,1,11,0.29,0.00,java.lang.Object,120.16,0,1,0,1004.66,2,239,0.00,14,3,5,1,0
"NullIsExceptionPredicate",4,0.17,1.50,16,0.12,1948.49,6,2,3,4,5,77.12,37,23,5.00,0.00,2,0.00,0,0,1,3,1,5,0.38,0.00,java.lang.Object,127.03,0,1,0,351.25,0,92,0.00,6,3,2,2,0
"NullIsFalsePredicate",4,0.17,1.50,16,0.11,1759.78,6,2,2,4,4,77.38,36,23,4.00,0.00,2,0.00,0,0,1,2,1,5,0.38,0.00,java.lang.Object,127.38,0,1,0,338.01,0,90,0.00,6,3,2,2,0
"NullIsTruePredicate",4,0.17,1.50,16,0.11,1759.78,6,2,2,4,4,77.38,36,23,4.00,0.00,2,0.00,0,0,1,2,1,5,0.38,0.00,java.lang.Object,127.38,0,1,0,338.01,0,90,0.00,6,3,2,2,0
"NullPredicate",3,0.50,1.00,9,0.05,526.32,5,2,2,4,5,86.15,25,13,1.00,4.00,1,0.00,0,0,1,1,1,4,0.17,0.00,java.lang.Object,135.30,1,1,1,154.50,0,46,0.00,3,2,4,2,0
"ObjectArrayIterator",12,0.11,1.50,48,0.42,9891.94,16,4,3,12,4,75.24,109,68,3.00,18.00,5,0.00,1,0,7,1,1,17,0.35,1.00,java.lang.Object,125.23,0,1,0,1261.21,1,300,0.00,18,5,3,1,1
"ObjectArrayListIterator",12,0.73,1.25,35,0.31,5740.62,13,1,3,12,5,82.78,115,52,5.00,22.00,2,0.50,0,1,7,2,2,15,0.33,0.00,org.apache.commons.collections.iterators.ObjectArrayIterator,132.27,0,1,0,937.99,2,239,0.17,15,5,3,1,1
"ObjectGraphIterator",8,0.22,2.75,64,0.50,13540.17,15,7,4,9,4,108.33,126,92,13.00,0.00,7,0.00,0,0,6,2,1,19,0.34,0.00,java.lang.Object,111.26,1,1,1,1506.55,0,346,0.00,22,2,2,1,3
"OnePredicate",5,0.25,2.00,30,0.24,6795.37,7,2,3,5,6,71.65,54,38,6.00,2.00,4,0.00,0,0,1,4,1,6,0.30,0.00,java.lang.Object,116.84,0,1,0,728.55,0,170,0.00,10,4,2,2,0
"OrPredicate",4,0.22,1.25,16,0.13,2563.49,7,3,2,4,4,76.52,38,22,5.00,0.00,2,0.00,0,0,1,2,1,5,0.50,0.00,java.lang.Object,126.15,0,1,0,402.97,0,105,0.00,5,3,2,2,0
"OrderedBidiMap",2,0.00,1.00,3,0.04,476.56,2,0,0,2,15,120.62,27,4,0.00,2.00,1,0.67,0,2,0,2,3,4,0.00,0.00,,145.48,0,0,0,122.31,0,37,0.25,2,2,13,1,0
"OrderedIterator",2,0.00,1.00,3,0.03,232.86,2,0,1,2,15,122.37,11,4,0.00,2.00,1,0.50,0,1,0,0,2,6,0.00,0.00,,147.93,0,0,0,97.95,0,30,0.00,2,2,15,1,0
"OrderedMap",5,0.00,1.00,6,0.22,3176.00,5,0,0,5,14,96.44,42,7,0.00,5.00,1,0.50,0,1,0,2,2,26,0.00,0.00,,145.74,0,0,0,668.00,0,169,0.00,5,5,12,1,0
"OrderedMapIterator",2,0.00,1.00,3,0.04,262.56,2,0,0,2,26,121.95,11,4,0.00,2.00,1,0.67,0,2,0,2,3,6,0.00,0.00,,147.52,0,0,0,111.99,0,33,0.60,2,2,24,1,0
"Predicate",1,0.00,1.00,2,0.01,84.05,1,0,0,1,86,94.39,9,3,0.00,1.00,1,0.00,0,0,0,0,1,1,0.00,0.00,,144.39,0,0,0,35.22,0,12,0.00,1,1,86,1,0
"PredicateDecorator",1,0.00,1.00,2,0.01,134.80,1,0,1,1,2,94.66,8,3,0.00,1.00,1,0.50,0,1,0,1,2,2,0.00,0.00,,142.77,0,0,0,39.70,0,14,0.00,1,1,1,1,0
"PredicateTransformer",4,0.17,1.25,14,0.10,1466.38,6,2,3,4,4,80.23,36,20,5.00,0.00,2,0.00,0,0,1,2,1,5,0.38,0.00,java.lang.Object,130.23,0,1,0,314.21,0,83,0.00,5,3,2,1,0
"PredicateUtils",30,0.00,1.00,61,0.56,8145.30,30,0,23,30,37,104.07,366,92,13.00,30.00,1,0.00,0,0,1,24,1,44,0.00,0.00,java.lang.Object,140.11,0,0,0,1668.54,0,456,0.00,30,29,13,1,3
"PredicatedBag",7,1.00,1.00,17,0.14,1716.97,8,1,4,7,9,94.20,50,26,5.00,7.00,1,0.60,1,3,1,3,4,6,0.00,0.25,org.apache.commons.collections.collection.PredicatedCollection,137.58,0,1,0,422.41,2,120,0.00,7,6,6,1,1
"PredicatedBuffer",5,1.00,1.00,12,0.08,954.87,6,1,3,5,7,90.15,50,18,5.00,5.00,1,0.75,0,3,1,3,4,6,0.00,0.00,org.apache.commons.collections.collection.PredicatedCollection,138.63,0,1,0,253.22,1,76,0.00,5,4,4,1,1
"PredicatedCollection",5,0.50,1.80,28,0.24,4385.07,7,2,3,5,9,103.23,72,32,6.00,8.00,3,0.22,6,2,2,2,3,8,0.10,2.00,org.apache.commons.collections.collection.AbstractSerializableCollectionDecorator,119.50,0,0,0,707.75,1,167,0.00,9,3,7,1,1
"PredicatedList",13,1.00,1.08,36,0.31,4465.73,14,1,7,13,7,137.56,50,48,9.00,24.00,2,0.75,0,3,2,3,4,7,0.00,0.00,org.apache.commons.collections.collection.PredicatedCollection,134.28,0,1,0,935.85,2,252,0.00,14,11,4,1,2
"PredicatedList$PredicatedListIterator",3,0.00,1.00,9,0.05,524.08,3,0,7,3,1,185.31,3,13,3.00,1.00,1,0.50,0,1,3,1,2,1,0.00,0.00,org.apache.commons.collections.iterators.AbstractListIteratorDecorator,135.31,0,0,0,155.62,1,48,0.00,3,0,0,1,0
"PredicatedMap",9,0.21,1.56,44,0.48,9131.56,12,3,7,9,7,71.72,86,61,10.00,22.00,3,0.50,1,2,5,2,3,12,0.15,0.33,org.apache.commons.collections.map.AbstractInputCheckedMapDecorator,121.26,0,1,0,1453.38,0,334,0.09,14,4,5,1,1
"PredicatedMap$PredicatedMapEntry",2,0.00,1.50,9,0.08,1680.57,3,1,8,2,2,163.14,4,13,6.00,0.00,2,0.50,0,1,1,2,2,1,1.00,0.00,org.apache.commons.collections.keyvalue.AbstractMapEntryDecorator,123.26,0,0,0,249.41,0,61,0.00,3,1,0,1,0
"PredicatedMap$PredicatedMapEntrySet",4,0.00,2.25,31,0.34,16403.76,5,1,8,4,2,144.34,9,35,10.00,0.00,5,0.50,0,1,1,2,2,6,1.00,0.00,org.apache.commons.collections.collection.AbstractCollectionDecorator,108.86,0,1,0,1026.19,0,219,0.18,9,3,0,1,0
"PredicatedMap$PredicatedMapEntrySetIterator",2,1.00,1.00,8,0.06,938.94,3,1,8,2,2,167.16,4,11,11.00,2.00,1,0.50,0,1,1,2,2,1,0.50,0.00,org.apache.commons.collections.iterators.AbstractIteratorDecorator,127.27,0,0,0,190.26,0,51,0.29,2,1,0,1,0
"PredicatedSet",3,1.00,1.00,8,0.06,684.48,4,1,3,3,7,135.84,48,12,5.00,3.00,1,0.60,1,3,1,2,4,5,0.00,0.25,org.apache.commons.collections.collection.PredicatedCollection,136.31,0,1,0,182.11,1,53,0.00,3,2,5,1,0
"PredicatedSortedBag",6,1.00,1.00,14,0.10,1107.03,7,1,3,6,7,90.05,50,22,5.00,6.00,1,0.80,0,4,1,3,5,6,0.00,0.00,org.apache.commons.collections.bag.PredicatedBag,139.20,0,1,0,291.26,1,88,0.00,6,5,4,1,1
"PredicatedSortedMap",9,1.00,1.00,23,0.21,3210.52,10,1,3,9,5,104.64,53,35,8.00,25.00,1,0.75,0,3,1,2,4,7,0.00,0.00,org.apache.commons.collections.map.PredicatedMap,135.47,0,1,0,634.80,0,171,0.00,9,8,3,1,1
"PredicatedSortedSet",9,1.00,1.00,23,0.20,3028.70,10,1,3,9,5,110.91,49,33,8.00,18.00,1,0.80,0,4,1,2,5,6,0.00,0.00,org.apache.commons.collections.set.PredicatedSet,135.67,0,1,0,598.59,1,164,0.00,9,8,3,1,1
"PriorityBuffer",26,0.03,1.92,127,1.53,79133.83,32,6,7,26,3,67.69,245,172,12.00,170.00,8,0.50,0,1,16,2,2,50,0.20,0.00,java.util.AbstractCollection,117.43,0,1,0,4591.13,2,993,0.00,50,10,1,1,8
"PriorityBuffer$Iterator",3,0.50,3.33,30,0.27,15780.36,5,2,7,3,0,103.63,0,45,16.00,0.00,7,0.00,0,0,1,0,1,1,0.83,0.00,java.lang.Object,103.63,0,0,0,823.29,5,171,0.00,10,2,0,1,1
"PriorityQueue",5,0.00,1.00,6,0.16,1238.39,5,0,0,5,1,119.28,29,7,0.00,5.00,1,0.00,0,0,2,0,1,30,0.00,0.00,,148.96,0,0,0,477.92,0,127,0.00,5,3,1,1,0
"PrototypeFactory",2,0.00,3.00,15,0.21,9258.61,2,0,10,2,7,138.78,39,27,17.00,2.00,5,0.00,0,0,1,4,1,3,0.00,0.00,java.lang.Object,108.80,0,0,0,622.63,0,123,0.00,6,1,3,1,0
"PrototypeFactory$PrototypeCloneFactory",5,0.08,1.80,25,0.23,4275.11,8,3,10,5,3,94.44,28,37,10.00,2.00,4,0.00,0,0,4,3,1,9,0.40,0.00,java.lang.Object,121.42,0,1,0,704.26,0,164,0.00,9,1,0,1,1
"PrototypeFactory$PrototypeSerializationFactory",4,0.33,2.50,29,0.29,10257.70,6,2,10,4,3,76.34,25,44,23.00,4.00,7,0.00,0,0,3,3,1,9,0.25,0.00,java.lang.Object,111.49,0,1,0,880.64,0,190,0.00,10,1,0,1,0
"ProxyIterator",7,1.00,1.00,17,0.09,953.52,8,1,1,7,0,98.47,48,25,2.00,12.00,1,0.00,1,0,4,0,1,14,0.14,1.00,java.lang.Object,139.59,0,1,0,266.13,0,85,0.00,7,3,0,1,1
"ProxyIterator",2,0.00,1.00,5,0.03,188.85,2,0,1,2,1,90.74,19,9,0.00,2.00,1,0.50,0,1,2,1,2,3,0.00,0.00,org.apache.commons.collections.iterators.ProxyIterator,140.37,0,0,0,92.47,0,31,0.22,2,0,0,1,0
"ProxyListIterator",2,0.00,1.00,5,0.03,188.85,2,0,1,2,1,99.29,23,9,0.00,2.00,1,0.50,0,1,2,1,2,5,0.00,0.00,org.apache.commons.collections.iterators.ProxyListIterator,140.37,0,0,0,92.47,0,31,0.13,2,0,0,1,0
"ProxyListIterator",13,1.00,1.00,29,0.17,1887.70,14,1,1,13,0,105.82,81,43,6.00,24.00,1,0.00,1,0,6,0,1,20,0.08,1.00,java.lang.Object,140.75,0,1,0,511.30,0,161,0.00,13,7,0,1,1
"ProxyMap",15,0.07,1.00,32,0.21,2755.01,16,1,3,15,1,121.71,76,48,9.00,0.00,1,0.00,3,0,3,0,1,16,0.93,3.00,java.lang.Object,140.67,0,1,0,637.48,0,195,0.00,15,12,1,2,0
"ReferenceIdentityMap",11,1.00,1.00,27,0.28,3817.00,12,1,5,11,2,105.26,141,41,6.00,31.00,1,0.75,0,3,7,1,4,14,0.00,0.00,org.apache.commons.collections.map.AbstractReferenceMap,136.22,0,1,0,829.36,2,220,0.00,11,4,1,1,0
