Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"BulkTestSuiteMaker",11,0.03,3.36,111,1.33,47661.20,15,4,0,11,1,79.23,60,146,24.00
"CaseInsensitiveMap",8,1.00,1.25,28,0.30,7342.30,9,1,5,8,3,83.67,89,38,8.00
"CaseInsensitiveMapTest",10,0.00,1.20,75,1.19,49963.81,10,0,6,10,3,154.75,16,95,13.00
"CatchAndRethrowClosure",2,0.00,2.00,7,0.07,1027.67,2,0,2,2,3,165.39,41,12,4.00
"CatchAndRethrowClosureTest",5,0.00,2.20,27,0.43,18201.98,5,0,5,5,4,115.13,0,41,17.00
"CatchAndRethrowClosureTest$CatchAndRethrowClosure<T>",1,0.00,1.00,3,0.02,348.69,1,0,5,1,0,132.95,0,6,4.00
"CatchAndRethrowClosureTest$CatchAndRethrowClosure<T>_0",1,0.00,1.00,3,0.02,228.44,1,0,5,1,0,134.40,0,6,3.00
"CatchAndRethrowClosureTest$CatchAndRethrowClosure<T>_1",1,0.00,1.00,2,0.01,83.05,1,0,5,1,0,144.43,0,5,1.00
"ChainedClosure",6,0.30,1.83,35,0.47,21025.72,8,2,3,6,5,64.32,52,42,12.00
"ChainedTransformer",6,0.30,1.67,30,0.47,19365.39,8,2,3,6,5,67.07,56,40,13.00
"CircularFifoQueue",21,0.10,2.19,113,1.41,78981.13,27,6,11,21,4,78.01,135,158,15.00
"CircularFifoQueue$Iterator<E>",3,0.67,3.00,34,0.33,21784.94,6,3,11,3,1,150.58,3,46,17.00
"CircularFifoQueueTest",25,0.00,1.32,232,3.11,141100.53,25,0,10,25,2,125.68,75,279,21.00
"CloneTransformer",3,1.00,1.33,10,0.10,1971.48,4,1,1,4,4,80.52,30,18,5.00
"Closure",1,0.00,1.00,2,0.02,166.86,1,0,0,1,26,93.94,8,3,0.00
"ClosureTransformer",4,0.17,1.25,15,0.16,3600.81,6,2,3,4,4,76.17,35,21,6.00
"ClosureUtils",17,0.00,1.12,48,1.04,46165.87,17,0,12,17,19,115.36,253,73,17.00
"ClosureUtilsTest",12,1.00,2.50,229,3.76,369570.53,13,1,12,12,11,111.35,34,287,29.00
"ClosureUtilsTest$MockClosure",2,0.00,1.00,6,0.04,373.70,3,1,12,2,1,135.08,0,9,1.00
"ClosureUtilsTest$MockTransformer",1,0.00,1.00,5,0.04,483.71,2,1,12,1,1,123.56,0,7,2.00
"CollatingIterator",22,0.03,2.00,130,1.32,41750.91,27,5,8,22,4,67.22,180,159,14.00
"CollatingIteratorTest",13,0.33,1.92,191,2.93,228898.15,17,4,5,13,3,141.83,9,204,23.00
"CollectionBag",11,1.00,1.73,52,0.67,21112.59,12,1,6,11,6,74.96,120,82,11.00
"CollectionBagTest",7,0.00,1.29,25,0.36,10452.97,7,0,7,7,4,92.86,42,39,24.00
"CollectionSortedBag",11,1.00,1.73,52,0.67,21112.59,12,1,6,11,5,118.05,45,82,11.00
"CollectionSortedBagTest",10,0.00,1.40,43,0.55,17548.12,10,0,8,10,5,97.39,54,61,20.00
"CollectionUtils",67,0.98,2.49,434,7.59,438012.54,68,1,22,69,38,98.72,998,591,27.00
"CollectionUtils$CardinalityHelper",6,0.20,1.17,19,0.23,5000.31,8,2,22,6,1,108.51,31,27,5.00
"CollectionUtils$EquatorWrapper",4,0.17,1.25,15,0.16,3831.02,6,2,22,4,1,161.30,9,24,8.00
"CollectionUtils$SetOperationCardinalityHelper",4,0.17,1.25,19,0.20,4987.69,6,2,22,4,0,99.25,21,22,3.00
"CollectionUtils$Transformer",1,0.00,1.00,3,0.02,492.27,1,0,22,1,0,131.77,0,5,5.00
"CollectionUtils$Transformer<E,EquatorWrapper<E>>",1,0.00,1.00,3,0.02,532.86,1,0,22,1,0,131.50,0,5,5.00
"CollectionUtils$Transformer<E,EquatorWrapper<E>>_0",1,0.00,1.00,3,0.02,532.86,1,0,22,1,0,131.50,0,5,5.00
"CollectionUtilsTest",106,0.00,1.24,1180,19.48,1138096.06,122,16,35,109,18,149.84,115,1451,24.00
"CollectionUtilsTest$Closure<String>",1,0.00,1.00,3,0.02,261.52,1,0,35,1,0,133.94,0,6,2.00
"CollectionUtilsTest$Closure<String>_0",1,0.00,1.00,3,0.02,261.52,1,0,35,1,0,133.94,0,6,2.00
"CollectionUtilsTest$Equator<Integer>",2,0.00,1.50,7,0.12,3482.32,2,0,35,2,0,124.84,0,14,25.00
"CollectionUtilsTest$Equator<String>",2,0.00,1.00,5,0.05,867.67,2,0,35,2,0,135.16,0,10,3.00
"CollectionUtilsTest$Equator<String>_4",2,0.00,1.00,5,0.05,867.67,2,0,35,2,0,135.16,0,10,3.00
"CollectionUtilsTest$Predicate<Integer>",1,0.00,1.00,3,0.02,211.54,1,0,35,1,0,134.66,0,6,1.00
"CollectionUtilsTest$Predicate<Integer>_3",1,0.00,1.00,3,0.02,211.54,1,0,35,1,0,134.66,0,6,1.00
"CollectionUtilsTest$Predicate<Number>",1,0.00,1.00,3,0.02,370.29,1,0,35,1,0,132.75,0,6,2.00
"CollectionUtilsTest$Predicate<Number>_1",1,0.00,1.00,3,0.02,370.29,1,0,35,1,0,132.75,0,6,2.00
"CollectionUtilsTest$Transformer<Object,Integer>",1,0.00,1.00,3,0.03,460.00,1,0,35,1,0,132.00,0,6,7.00
"CollectionUtilsTest$Transformer<Object,Integer>_2",1,0.00,1.00,3,0.02,168.37,1,0,35,1,0,135.44,0,6,2.00
"CommandVisitor",3,0.00,1.00,4,0.09,1616.00,3,0,0,3,7,126.73,15,5,0.00
"ComparableComparator",5,0.50,1.00,13,0.17,3894.00,7,2,2,6,7,124.15,76,25,14.00
"ComparableComparatorTest",4,0.00,1.00,15,0.14,3884.79,4,0,3,4,2,161.31,9,23,5.00
"ComparatorChain",18,0.04,1.83,85,0.98,35227.43,22,4,6,18,3,70.18,174,124,13.00
"ComparatorChainTest",9,0.00,1.44,56,1.03,44055.87,9,0,5,9,3,160.56,12,77,20.00
"ComparatorChainTest$ColumnComparator",4,0.17,1.50,17,0.17,4480.30,6,2,5,4,0,123.20,0,26,3.00
"ComparatorChainTest$Comparator<Integer>",1,0.00,3.00,8,0.07,2222.51,1,0,5,1,0,110.27,0,12,5.00
"ComparatorChainTest$PseudoRow",4,0.17,2.00,30,0.31,11131.99,6,2,5,4,0,159.65,3,41,5.00
"ComparatorPredicate",4,0.08,1.75,40,0.40,16001.30,8,4,3,4,2,154.42,104,49,10.00
"ComparatorPredicate$Criterion",0,0.00,0.00,1,0.01,24.00,0,0,3,0,0,171.00,0,3,0.00
"ComparatorPredicateTest",6,0.00,1.00,33,0.66,27441.32,6,0,4,6,2,114.33,0,46,13.00
"ComparatorPredicateTest$TestComparator",1,0.00,1.00,3,0.04,528.00,1,0,4,1,0,131.53,0,5,3.00
"ComparatorUtils",11,0.50,1.64,43,0.68,27215.19,12,1,8,11,14,81.65,128,69,16.00
"ComparatorUtilsTest",6,0.00,1.67,49,0.84,47315.75,6,0,5,6,1,150.84,10,73,40.00
"CompositeCollection",25,0.07,1.84,138,1.26,40629.29,28,3,10,26,9,69.83,198,172,15.00
"CompositeCollection$CollectionMutator",3,0.00,1.00,4,0.32,9412.12,3,0,10,3,1,101.01,36,9,0.00
"CompositeCollectionTest",26,0.17,1.35,175,2.77,110302.46,29,3,6,26,2,160.28,33,224,19.00
"CompositeCollectionTest$CompositeCollection.CollectionMutator<E>",3,0.00,2.00,22,0.20,6116.49,3,0,6,3,1,112.20,0,22,11.00
"CompositeCollectionTest$CompositeCollection.CollectionMutator<E>_0",3,0.00,1.67,17,0.17,4904.55,3,0,6,3,1,117.21,0,20,11.00
"CompositeCollectionTest$CompositeCollection.CollectionMutator<E>_1",3,0.00,1.67,17,0.17,4904.55,3,0,6,3,1,117.21,0,20,11.00
"CompositeMap",22,0.08,2.14,148,1.87,85464.40,25,3,7,22,10,77.73,275,162,15.00
"CompositeMap$MapMutator",3,0.00,1.00,4,0.42,13544.93,3,0,7,3,1,136.86,48,7,0.00
"CompositeMapTest",14,0.77,1.07,75,1.88,85674.01,15,1,3,14,3,163.12,17,102,20.00
"CompositeMapTest$CompositeMap.MapMutator<K,V>",3,1.00,1.00,8,0.15,3385.73,4,1,3,3,1,130.84,0,16,10.00
"CompositeMapTest$CompositeMap.MapMutator<K,V>_0",3,1.00,1.00,9,0.16,3724.05,4,1,3,3,1,128.61,0,17,10.00
"CompositeMapTest$CompositeMap.MapMutator<K,V>_1",3,1.00,1.00,8,0.15,3362.08,4,1,3,3,1,130.87,0,16,10.00
"CompositeSet",26,0.12,2.12,167,1.47,50584.48,29,3,12,27,9,67.73,200,186,16.00
"CompositeSet$SetMutator",3,0.00,1.00,4,0.37,8692.54,3,0,12,3,1,101.28,36,10,0.00
"CompositeSetTest",11,0.00,1.36,83,1.50,69590.76,11,0,5,11,3,154.46,17,113,27.00
"CompositeSetTest$SetMutator<E>",3,1.00,1.00,7,0.13,2097.64,4,1,5,3,1,173.98,1,14,11.00
"ConstantFactory",4,0.00,1.25,15,0.14,3280.81,7,3,2,5,6,76.44,37,23,5.00
"ConstantTransformer",7,0.17,1.57,29,0.33,11034.51,10,3,2,8,7,77.14,52,45,8.00
"CursorableLinkedList",20,0.37,1.65,94,1.23,35113.98,22,2,11,20,4,73.17,209,133,17.00
"CursorableLinkedList$Cursor",9,0.04,2.22,55,0.52,17373.14,12,3,11,9,1,65.29,81,81,7.00
"CursorableLinkedList$SubCursor",6,0.40,1.00,19,0.20,3214.57,7,1,11,6,1,167.60,13,31,2.00
"CursorableLinkedListTest",57,0.09,1.46,1130,15.99,1086731.96,58,1,10,57,3,137.92,46,1280,29.00
"DefaultEquator",5,0.17,1.00,14,0.16,3386.42,8,3,2,6,5,99.58,30,22,15.00
"DefaultKeyValue",9,0.00,1.44,28,0.43,16173.02,9,0,2,9,8,79.48,70,49,24.00
"DefaultKeyValueTest",8,0.14,1.25,67,1.23,61561.00,10,2,3,8,1,92.02,38,86,37.00
"DefaultMapEntry",3,0.00,1.00,7,0.11,1685.45,3,0,2,3,8,86.24,25,11,0.00
"DefaultMapEntryTest",4,0.00,1.25,23,0.41,15774.93,4,0,2,4,4,76.26,26,36,13.00
"DefaultedMap",9,0.44,1.44,32,0.54,16521.80,11,2,10,9,7,96.02,118,50,13.00
"DefaultedMapTest",7,1.00,1.14,63,1.13,54819.14,8,1,7,7,7,130.94,19,77,15.00
"DefaultedMapTest$Transformer<K,V>",1,0.00,2.00,5,0.03,535.80,1,0,7,1,0,122.98,0,8,6.00
"DeleteCommand",2,0.00,1.00,5,0.05,597.68,2,0,0,2,4,107.05,26,9,4.00
"DualHashBidiMap",6,1.00,1.00,20,0.33,8598.86,7,1,7,6,6,85.50,41,31,10.00
"DualHashBidiMapTest",4,0.00,1.00,9,0.09,1256.12,4,0,2,4,3,133.38,17,16,5.00
"DualLinkedHashBidiMap",6,1.00,1.00,20,0.33,8598.86,7,1,7,6,4,94.19,36,31,10.00
"DualLinkedHashBidiMapTest",5,0.00,1.00,11,0.10,1355.78,5,0,2,5,3,151.18,17,20,5.00
"DualTreeBidiMap",20,0.19,1.30,78,1.26,41428.38,23,3,18,20,14,141.09,62,121,18.00
"DualTreeBidiMap$BidiOrderedMapIterator",11,0.23,1.45,45,0.53,12294.14,14,3,18,11,3,172.86,14,77,8.00
"DualTreeBidiMap$ViewMap",9,0.00,1.11,24,0.35,8041.78,9,0,18,9,2,177.95,14,40,9.00
"DualTreeBidiMap2Test",11,0.00,1.27,69,1.15,39176.63,11,0,15,11,6,161.30,15,106,31.00
"DualTreeBidiMap2Test$IntegerComparator",1,1.00,1.00,4,0.04,494.01,2,1,15,1,0,127.10,0,6,3.00
"DualTreeBidiMapTest",4,0.00,1.25,14,0.21,5968.21,4,0,2,4,3,120.84,17,35,20.00
"EditCommand",3,1.00,1.00,7,0.04,470.16,4,1,0,3,4,142.54,49,10,3.00
"EditScript",7,0.28,1.14,27,0.19,2765.76,10,3,2,7,7,79.19,68,33,6.00
"EmptyIterator",3,0.25,1.00,9,0.11,2198.71,5,2,2,4,15,83.10,31,17,9.00
"EmptyListIterator",3,0.25,1.00,9,0.11,2198.71,5,2,2,4,5,83.10,31,18,9.00
"EmptyMapIterator",2,1.00,1.00,6,0.09,2083.31,3,1,2,3,9,79.58,19,12,9.00
"EmptyMapMutator",3,1.00,1.00,7,0.18,4180.40,4,1,2,3,2,166.21,7,14,9.00
"EmptyOrderedIterator",2,1.00,1.00,6,0.08,1563.96,3,1,2,3,7,80.19,18,12,8.00
"EmptyOrderedMapIterator",2,1.00,1.00,6,0.09,2083.31,3,1,2,3,9,79.58,19,12,9.00
"EmptySetMutator",4,0.17,1.00,11,0.19,3596.90,6,2,3,4,2,178.09,6,16,11.00
"EntrySetMapIterator",9,0.22,1.56,41,0.37,6762.29,13,4,4,9,3,73.82,77,57,6.00
"EntrySetToMapIteratorAdapter",9,0.04,1.11,27,0.25,4080.33,12,3,5,9,5,127.97,38,38,6.00
"EnumerationIterator",8,0.05,1.25,28,0.26,5103.32,11,3,3,8,2,79.78,65,41,3.00
"EnumerationUtils",4,0.00,1.75,18,0.24,9953.30,4,0,5,4,5,72.87,42,26,10.00
"EnumerationUtilsTest",3,1.00,1.67,53,0.85,46592.68,4,1,10,3,1,104.81,10,63,13.00
"EqualPredicate",6,0.13,1.50,24,0.25,6057.55,9,3,3,6,13,74.54,54,35,7.00
"EqualPredicateTest",4,0.33,1.00,14,0.16,2555.16,6,2,5,5,2,128.38,0,24,5.00
"EqualPredicateTest$EqualsTestObject",2,1.00,1.00,6,0.03,416.09,3,1,5,2,0,134.72,0,10,1.00
"Equator",2,0.00,1.00,3,0.06,642.52,2,0,0,2,9,96.36,16,4,0.00
"ExceptionClosure",4,0.33,1.00,11,0.10,1477.22,6,2,3,5,5,101.94,24,18,5.00
"ExceptionFactory",4,0.33,1.00,11,0.09,1405.52,6,2,3,5,5,102.11,24,18,5.00
"ExceptionPredicate",4,0.33,1.00,11,0.10,1477.22,6,2,3,5,5,99.02,25,18,5.00
"ExceptionTransformer",4,0.33,1.00,11,0.11,1836.22,6,2,3,5,5,95.62,26,18,5.00
"Factory",1,0.00,1.00,2,0.01,144.21,1,0,0,1,25,110.32,6,3,0.00
"FactoryTransformer",4,0.17,1.25,14,0.16,4117.29,6,2,3,4,6,76.70,36,20,6.00
"FactoryUtils",7,0.00,1.00,14,0.21,5617.27,7,0,4,7,12,115.16,97,22,8.00
"FactoryUtilsTest",16,0.00,1.31,90,1.16,30927.14,16,0,13,16,6,163.80,24,136,19.00
"FactoryUtilsTest$Mock1",4,0.33,1.50,13,0.09,1780.76,5,1,13,4,0,130.70,0,22,3.00
"FactoryUtilsTest$Mock2",3,0.25,1.67,12,0.09,1549.88,5,2,13,3,0,176.79,3,20,3.00
"FactoryUtilsTest$Mock3",2,0.50,1.00,7,0.03,199.59,4,2,13,2,0,134.73,0,10,0.00
"FalsePredicate",4,0.33,1.00,11,0.09,1410.06,6,2,2,5,8,102.10,24,18,4.00
"FilterIterator",11,0.10,1.45,46,0.38,7322.38,15,4,3,11,4,77.90,86,63,3.00
"FilterIteratorTest",15,0.05,1.47,84,1.12,39097.35,18,3,9,15,5,126.83,52,102,14.00
"FilterIteratorTest$Predicate<E>",1,0.00,3.00,9,0.04,777.95,1,0,9,1,0,111.95,0,10,2.00
"FilterIteratorTest$Predicate<E>_0",1,0.00,1.00,3,0.01,114.16,1,0,9,1,0,136.77,0,3,1.00
"FilterIteratorTest$Predicate<E>_1",1,0.00,1.00,3,0.01,114.16,1,0,9,1,0,136.77,0,3,1.00
"FilterListIterator",21,0.04,1.67,94,0.72,14989.73,28,7,3,21,3,118.61,90,130,7.00
"FilterListIteratorTest",22,0.17,1.86,262,4.16,464138.24,35,13,10,23,4,145.94,26,287,26.00
"FilterListIteratorTest$Predicate<Integer>",1,0.00,1.00,3,0.01,114.16,1,0,10,1,0,136.77,0,5,1.00
"FilterListIteratorTest$Predicate<Integer>_0",1,0.00,1.00,3,0.01,114.16,1,0,10,1,0,136.77,0,5,1.00
"FilterListIteratorTest$Predicate<Integer>_1",1,0.00,1.00,3,0.02,266.51,1,0,10,1,0,133.87,0,5,1.00
"FilterListIteratorTest$Predicate<Integer>_2",1,0.00,1.00,3,0.02,266.51,1,0,10,1,0,133.87,0,5,1.00
"FilterListIteratorTest$Predicate<Integer>_3",1,0.00,1.00,3,0.02,266.51,1,0,10,1,0,133.87,0,5,1.00
"FilterListIteratorTest$Predicate<Integer>_4",1,0.00,1.00,3,0.02,266.51,1,0,10,1,0,133.87,0,5,1.00
"FixedOrderComparator",12,0.07,2.00,81,0.95,42958.28,17,5,5,13,2,71.09,139,110,20.00
"FixedOrderComparator$UnknownObjectBehavior",0,0.00,0.00,1,0.01,15.51,0,0,5,0,0,171.00,4,3,0.00
"FixedOrderComparatorTest",11,0.30,1.91,102,1.42,85820.65,12,1,6,12,2,90.56,52,137,21.00
"FixedSizeList",21,1.00,1.00,45,0.57,10283.89,22,1,7,21,8,185.40,29,86,13.00
"FixedSizeList$FixedSizeListIterator",3,0.00,1.00,7,0.06,663.26,3,0,7,3,1,188.58,3,13,3.00
"FixedSizeListTest",6,0.00,1.00,15,0.15,2633.49,6,0,3,6,2,172.11,13,27,5.00
"FixedSizeMap",13,1.00,1.23,41,0.50,12125.46,14,1,10,13,7,117.42,60,65,12.00
"FixedSizeMapTest",6,0.00,1.00,15,0.15,2735.37,6,0,3,6,3,159.03,17,27,5.00
"FixedSizeSortedMap",17,1.00,1.12,42,0.59,12874.37,18,1,12,17,8,147.95,56,75,14.00
"FixedSizeSortedMapTest",8,0.00,1.00,19,0.18,3191.59,8,0,4,8,3,167.00,20,34,6.00
"Flat3Map",23,0.30,5.17,447,4.33,516994.45,35,12,16,23,19,38.00,195,572,33.00
"Flat3Map$EntryIterator",4,0.44,1.50,20,0.20,3880.82,7,3,16,4,2,169.94,3,27,6.00
"Flat3Map$EntrySet",5,0.25,1.60,23,0.31,10174.45,6,1,16,5,2,166.72,3,36,11.00
"Flat3Map$EntrySetIterator",2,0.00,1.00,5,0.06,805.34,2,0,16,2,1,182.38,3,8,4.00
"Flat3Map$FlatMapEntry",8,0.29,2.25,68,0.69,27064.03,11,3,16,8,2,157.81,9,92,16.00
"Flat3Map$FlatMapIterator",9,0.42,2.00,67,0.55,13395.75,12,3,16,9,4,152.37,3,87,7.00
"Flat3Map$KeySet",6,0.20,1.33,21,0.22,4907.97,7,1,16,6,2,172.22,3,35,5.00
"Flat3Map$KeySetIterator",2,0.00,1.00,5,0.06,833.62,2,0,16,2,1,182.26,3,9,2.00
"Flat3Map$Values",5,0.25,1.40,17,0.18,3974.50,6,1,16,5,2,174.88,3,29,5.00
"Flat3Map$ValuesIterator",2,0.00,1.00,5,0.06,833.62,2,0,16,2,1,182.26,3,9,2.00
"Flat3MapTest",20,0.28,1.00,270,4.45,248469.18,26,6,11,21,7,146.06,23,306,38.00
"Flat3MapTest$TestFlatMapIterator",9,0.00,1.00,22,0.22,2693.71,9,0,11,9,4,170.48,2,40,6.00
"FluentIterable",34,0.27,1.06,75,1.02,21635.89,35,1,7,34,12,86.15,321,117,15.00
"FluentIterableTest",27,0.13,1.63,274,4.65,172019.20,33,6,18,28,8,145.39,50,364,27.00
"FluentIterableTest$Closure<Integer>",1,0.00,1.00,3,0.02,190.31,1,0,18,1,0,135.02,0,6,2.00
"FluentIterableTest$Predicate<Integer>",1,0.00,1.00,3,0.02,303.62,1,0,18,1,0,133.42,0,6,2.00
"FluentIterableTest$Predicate<Number>",1,0.00,1.00,3,0.03,469.12,1,0,18,1,0,131.94,0,6,2.00
"FluentIterableTest$Transformer<Integer,Integer>",1,0.00,1.00,3,0.02,296.65,1,0,18,1,0,133.50,0,6,2.00
"ForClosure",5,0.12,1.60,23,0.25,7803.93,7,2,1,5,4,71.30,48,31,6.00
"FunctorException",4,1.00,1.00,10,0.06,510.14,5,1,0,4,20,90.42,33,15,0.00
"FunctorUtils",11,0.00,2.36,62,0.85,42914.57,11,0,4,11,12,68.19,83,88,14.00
"Get",9,0.00,1.00,10,1.04,17428.86,9,0,2,9,3,163.79,27,11,0.00
"GrowthList",7,1.00,1.43,27,0.40,14650.64,8,1,4,7,4,127.72,116,41,9.00
"GrowthListTest",12,0.00,1.33,73,0.92,27985.65,12,0,4,12,2,144.00,31,101,12.00
"HashBag",4,1.00,1.00,13,0.14,2000.19,5,1,6,4,17,86.29,29,18,5.00
"HashBagTest",4,0.00,1.00,9,0.07,875.59,4,0,3,4,4,154.65,13,16,4.00
"HashMultiSet",4,1.00,1.00,14,0.14,2018.34,5,1,6,4,7,89.01,27,19,5.00
"HashMultiSetTest",4,0.00,1.00,9,0.07,875.59,4,0,3,4,4,149.50,14,16,4.00
"HashSetValuedHashMap",8,0.07,1.00,27,0.28,4477.15,12,4,8,8,4,91.63,52,38,5.00
"HashSetValuedHashMapTest",8,0.00,1.12,60,0.85,29128.73,8,0,6,8,5,153.84,14,76,25.00
"HashedMap",7,1.00,1.00,18,0.17,2496.02,8,1,5,7,8,88.51,54,28,6.00
"HashedMapTest",7,0.00,1.00,25,0.34,8808.58,7,0,2,7,3,165.62,14,36,9.00
"IdentityMap",11,1.00,1.00,26,0.29,5138.47,12,1,5,11,3,86.59,92,45,7.00
"IdentityMap$IdentityEntry",3,0.00,1.67,12,0.19,6112.13,3,0,5,3,0,170.66,4,23,30.00
"IdentityPredicate",4,0.17,1.25,14,0.12,2720.49,6,2,2,4,4,78.24,35,20,4.00
"IfClosure",8,0.04,1.38,30,0.44,13315.92,12,4,3,8,5,74.28,76,46,8.00
"IfTransformer",7,0.08,1.71,32,0.50,19975.27,11,4,3,7,5,69.04,66,52,9.00
"IndexedCollection",16,0.07,1.56,78,0.89,23979.11,20,4,5,16,6,84.13,101,111,15.00
"IndexedCollectionTest",16,0.00,1.06,67,0.91,24664.62,16,0,7,16,3,170.64,11,94,13.00
"IndexedCollectionTest$IntegerTransformer",1,1.00,1.00,4,0.04,423.40,2,1,7,1,1,127.63,0,6,4.00
"InsertCommand",2,0.00,1.00,5,0.05,597.68,2,0,0,2,4,111.57,27,9,4.00
"InstanceofPredicate",4,0.17,1.25,14,0.13,2332.53,6,2,2,4,3,79.12,34,20,5.00
"InstantiateFactory",5,0.38,2.60,37,0.49,22722.90,9,4,4,5,5,60.15,49,58,23.00
"InstantiateTransformer",5,0.17,2.40,30,0.54,29856.23,8,3,4,6,4,61.92,47,51,39.00
"InvokerTransformer",5,0.33,2.60,36,0.65,34722.80,8,3,4,5,6,66.44,57,59,40.00
"IterableGet",1,0.00,1.00,2,0.04,561.30,1,0,0,1,5,147.02,17,3,0.00
"IterableMap",0,0.00,0.00,1,0.02,292.33,0,0,1,0,23,171.00,0,2,0.00
"IterableSortedMap",0,0.00,0.00,1,0.02,194.00,0,0,1,0,5,171.00,0,2,0.00
"IterableUtils",41,1.00,1.76,178,3.97,194376.33,42,1,11,42,19,106.54,611,274,21.00
"IterableUtils$FluentIterable<E>",1,0.00,2.00,3,0.09,3854.00,1,0,11,1,1,124.50,0,5,4.00
"IterableUtils$FluentIterable<E>$LazyIteratorChain<E>",1,0.00,2.00,5,0.06,1660.11,1,0,11,1,0,119.11,0,10,3.00
"IterableUtils$FluentIterable<E>_0",1,0.00,1.00,3,0.03,573.36,1,0,11,1,1,131.25,0,6,6.00
"IterableUtils$FluentIterable<E>_1",1,0.00,1.00,3,0.03,573.36,1,0,11,1,1,131.25,0,6,6.00
"IterableUtils$FluentIterable<E>_2",1,0.00,1.00,3,0.03,375.29,1,0,11,1,1,132.70,0,6,4.00
"IterableUtils$FluentIterable<E>_3",1,0.00,1.00,3,0.03,434.55,1,0,11,1,1,132.20,0,6,5.00
"IterableUtils$FluentIterable<E>_4",1,0.00,2.00,3,0.08,2781.61,1,0,11,1,1,125.62,0,5,4.00
"IterableUtils$FluentIterable<E>_4$LazyIteratorChain<E>",1,0.00,2.00,5,0.05,1072.88,1,0,11,1,1,120.60,0,10,5.00
"IterableUtils$FluentIterable<E>_5",1,0.00,1.00,4,0.08,3308.75,1,0,11,1,2,120.60,0,9,50.00
"IterableUtils$FluentIterable<E>_6",1,0.00,1.00,3,0.03,434.55,1,0,11,1,1,132.20,0,6,5.00
"IterableUtils$FluentIterable<E>_7",1,0.00,1.00,3,0.03,586.67,1,0,11,1,1,131.17,0,6,5.00
"IterableUtils$FluentIterable<E>_8",1,0.00,1.00,3,0.03,551.81,1,0,11,1,1,131.38,0,6,6.00
"IterableUtils$FluentIterable<E>_9",1,0.00,2.00,10,0.13,6809.46,1,0,11,1,1,103.05,0,12,8.00
"IterableUtils$FluentIterable<O>",1,0.00,1.00,3,0.03,434.55,1,0,11,1,1,132.20,0,6,5.00
"IterableUtils$FluentIterable<Object>",1,0.00,1.00,3,0.02,281.30,1,0,11,1,1,133.69,0,6,4.00
"IterableUtils$UnmodifiableIterable",2,0.00,1.00,7,0.07,988.31,3,1,11,2,2,176.23,3,11,5.00
"IterableUtilsTest",18,0.00,1.94,294,5.04,301477.55,23,5,19,19,9,122.76,45,354,23.00
"IterableUtilsTest$Equator<String>",2,0.00,1.00,5,0.05,867.67,2,0,19,2,0,135.16,0,10,3.00
"IterableUtilsTest$Predicate<Integer>",1,0.00,1.00,3,0.02,211.54,1,0,19,1,0,134.66,0,6,1.00
"IterableUtilsTest$Predicate<Integer>_1",1,0.00,1.00,3,0.02,211.54,1,0,19,1,0,134.66,0,6,1.00
"IterableUtilsTest$Predicate<Number>",1,0.00,1.00,3,0.02,370.29,1,0,19,1,0,132.75,0,6,2.00
"IterableUtilsTest$Predicate<Number>_0",1,0.00,1.00,3,0.03,469.12,1,0,19,1,0,131.94,0,6,2.00
"IterableUtilsTest$Transformer<Integer,String>",1,0.00,1.00,3,0.03,462.86,1,0,19,1,0,131.98,0,6,5.00
"IterableUtilsTest$Transformer<Integer,String>_2",1,0.00,1.00,4,0.02,182.75,1,0,19,1,0,130.50,0,7,2.00
"IterableUtilsTest$Transformer<Integer,String>_3",1,0.00,1.00,4,0.02,182.75,1,0,19,1,0,130.50,0,7,2.00
"IterableUtilsTest$Transformer<Integer,String>_4",1,0.00,1.00,3,0.03,462.86,1,0,19,1,0,131.98,0,6,5.00
"IterableUtilsTest$Transformer<Integer,String>_5",1,0.00,1.00,4,0.02,182.75,1,0,19,1,0,130.50,0,7,2.00
"IterableUtilsTest$Transformer<Integer,String>_6",1,0.00,1.00,4,0.02,182.75,1,0,19,1,0,130.50,0,7,2.00
"IterableUtilsTest$Transformer<Integer,String>_7",1,0.00,1.00,4,0.02,182.75,1,0,19,1,0,130.50,0,7,2.00
"IterableUtilsTest$Transformer<Integer,String>_8",1,0.00,1.00,4,0.02,182.75,1,0,19,1,0,130.50,0,7,2.00
"IteratorChain",14,0.00,1.64,66,0.55,13086.59,18,4,4,15,9,75.49,147,86,6.00
"IteratorChainTest",9,0.06,1.89,95,1.31,51019.19,13,4,6,9,4,148.85,5,115,19.00
"IteratorChainTest$Predicate<Integer>",1,0.00,1.00,3,0.03,420.00,1,0,6,1,0,132.31,0,5,4.00
"IteratorEnumeration",6,0.60,1.00,13,0.11,1887.84,7,1,2,6,2,93.88,44,20,2.00
"IteratorEnumerationTest",1,0.00,2.00,13,0.17,5569.44,1,0,4,1,1,67.27,6,17,12.00
"IteratorIterable",4,0.17,1.50,17,0.28,11215.09,6,2,2,4,4,126.84,67,24,9.00
"IteratorIterable$Iterator<E>",3,0.00,1.00,7,0.03,378.95,3,0,2,3,0,140.50,0,11,1.00
"IteratorIterableTest",6,0.00,1.33,35,0.34,8878.79,6,0,5,6,2,164.12,9,39,9.00
