Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"CompositeCollectionTest",26,0.17,1.35,175,2.77,110302.46,29,3,6,26,2,160.28,33,224,19.00
"CompositeCollectionTest$CompositeCollection.CollectionMutator<E>",3,0.00,2.00,22,0.20,6116.49,3,0,6,3,1,112.20,0,22,11.00
"CompositeCollectionTest$CompositeCollection.CollectionMutator<E>_0",3,0.00,1.67,17,0.17,4904.55,3,0,6,3,1,117.21,0,20,11.00
"CompositeCollectionTest$CompositeCollection.CollectionMutator<E>_1",3,0.00,1.67,17,0.17,4904.55,3,0,6,3,1,117.21,0,20,11.00
"CompositeMap",22,0.08,2.14,148,1.87,85464.40,25,3,7,22,10,77.73,275,162,15.00
"CompositeMap$MapMutator",3,0.00,1.00,4,0.42,13544.93,3,0,7,3,1,136.86,48,7,0.00
"CompositeMapTest",14,0.77,1.07,75,1.88,85674.01,15,1,3,14,3,163.12,17,102,20.00
"CompositeMapTest$CompositeMap.MapMutator<K,V>",3,1.00,1.00,8,0.15,3385.73,4,1,3,3,1,130.84,0,16,10.00
"CompositeMapTest$CompositeMap.MapMutator<K,V>_0",3,1.00,1.00,9,0.16,3724.05,4,1,3,3,1,128.61,0,17,10.00
"CompositeMapTest$CompositeMap.MapMutator<K,V>_1",3,1.00,1.00,8,0.15,3362.08,4,1,3,3,1,130.87,0,16,10.00
"CompositeSet",26,0.12,2.12,167,1.47,50584.48,29,3,12,27,9,67.73,200,186,16.00
"CompositeSet$SetMutator",3,0.00,1.00,4,0.37,8692.54,3,0,12,3,1,101.28,36,10,0.00
"CompositeSetTest",11,0.00,1.36,83,1.50,69590.76,11,0,5,11,3,154.46,17,113,27.00
"CompositeSetTest$SetMutator<E>",3,1.00,1.00,7,0.13,2097.64,4,1,5,3,1,173.98,1,14,11.00
"ConstantFactory",4,0.00,1.25,15,0.14,3280.81,7,3,2,5,6,76.44,37,23,5.00
"ConstantTransformer",7,0.17,1.57,29,0.33,11034.51,10,3,2,8,7,77.14,52,45,8.00
"CursorableLinkedList",20,0.37,1.65,94,1.23,35113.98,22,2,11,20,4,73.17,209,133,17.00
"CursorableLinkedList$Cursor",9,0.04,2.22,55,0.52,17373.14,12,3,11,9,1,65.29,81,81,7.00
"CursorableLinkedList$SubCursor",6,0.40,1.00,19,0.20,3214.57,7,1,11,6,1,167.60,13,31,2.00
"CursorableLinkedListTest",57,0.09,1.46,1130,15.99,1086731.96,58,1,10,57,3,137.92,46,1280,29.00
"DefaultEquator",5,0.17,1.00,14,0.16,3386.42,8,3,2,6,5,99.58,30,22,15.00
"DefaultKeyValue",9,0.00,1.44,28,0.43,16173.02,9,0,2,9,8,79.48,70,49,24.00
"DefaultKeyValueTest",8,0.14,1.25,67,1.23,61561.00,10,2,3,8,1,92.02,38,86,37.00
"DefaultMapEntry",3,0.00,1.00,7,0.11,1685.45,3,0,2,3,8,86.24,25,11,0.00
"DefaultMapEntryTest",4,0.00,1.25,23,0.41,15774.93,4,0,2,4,4,76.26,26,36,13.00
"DefaultedMap",9,0.44,1.44,32,0.54,16521.80,11,2,10,9,7,96.02,118,50,13.00
"DefaultedMapTest",7,1.00,1.14,63,1.13,54819.14,8,1,7,7,7,130.94,19,77,15.00
"DefaultedMapTest$Transformer<K,V>",1,0.00,2.00,5,0.03,535.80,1,0,7,1,0,122.98,0,8,6.00
"DeleteCommand",2,0.00,1.00,5,0.05,597.68,2,0,0,2,4,107.05,26,9,4.00
"DualHashBidiMap",6,1.00,1.00,20,0.33,8598.86,7,1,7,6,6,85.50,41,31,10.00
"DualHashBidiMapTest",4,0.00,1.00,9,0.09,1256.12,4,0,2,4,3,133.38,17,16,5.00
"DualLinkedHashBidiMap",6,1.00,1.00,20,0.33,8598.86,7,1,7,6,4,94.19,36,31,10.00
"DualLinkedHashBidiMapTest",5,0.00,1.00,11,0.10,1355.78,5,0,2,5,3,151.18,17,20,5.00
"DualTreeBidiMap",20,0.19,1.30,78,1.21,39103.73,23,3,18,20,14,141.28,62,112,18.00
"DualTreeBidiMap$BidiOrderedMapIterator",11,0.23,1.45,45,0.49,11080.37,14,3,18,11,3,173.21,14,68,8.00
"DualTreeBidiMap$ViewMap",9,0.00,1.11,24,0.35,8041.78,9,0,18,9,2,177.95,14,40,9.00
"DualTreeBidiMap2Test",11,0.00,1.27,69,1.15,39176.63,11,0,15,11,6,161.30,15,106,31.00
"DualTreeBidiMap2Test$IntegerComparator",1,1.00,1.00,4,0.04,494.01,2,1,15,1,0,127.10,0,6,3.00
"DualTreeBidiMapTest",4,0.00,1.25,14,0.21,5968.21,4,0,2,4,3,120.84,17,35,20.00
"EditCommand",3,1.00,1.00,7,0.04,470.16,4,1,0,3,4,142.54,49,10,3.00
"EditScript",7,0.28,1.14,27,0.19,2765.76,10,3,2,7,7,79.19,68,33,6.00
"EmptyIterator",3,0.25,1.00,9,0.11,2198.71,5,2,2,4,15,83.10,31,17,9.00
"EmptyListIterator",3,0.25,1.00,9,0.11,2198.71,5,2,2,4,5,83.10,31,18,9.00
"EmptyMapIterator",2,1.00,1.00,6,0.09,2083.31,3,1,2,3,8,79.58,19,12,9.00
"EmptyMapMutator",3,1.00,1.00,7,0.18,4180.40,4,1,2,3,2,166.21,7,14,9.00
"EmptyOrderedIterator",2,1.00,1.00,6,0.08,1563.96,3,1,2,3,7,80.19,18,12,8.00
"EmptyOrderedMapIterator",2,1.00,1.00,6,0.09,2083.31,3,1,2,3,9,79.58,19,12,9.00
"EmptySetMutator",4,0.17,1.00,11,0.19,3596.90,6,2,3,4,2,178.09,6,16,11.00
"EntrySetMapIterator",9,0.22,1.56,41,0.37,6762.29,13,4,4,9,3,73.82,77,57,6.00
"EntrySetToMapIteratorAdapter",9,0.04,1.11,27,0.25,4080.33,12,3,5,9,5,127.97,38,38,6.00
"EnumerationIterator",8,0.05,1.25,28,0.26,5103.32,11,3,3,8,2,79.78,65,41,3.00
"EnumerationUtils",3,0.00,1.33,9,0.13,4124.59,3,0,5,3,3,78.18,27,13,10.00
"EnumerationUtilsTest",4,1.00,1.25,45,0.69,36152.74,5,1,5,4,2,144.13,7,51,10.00
"EqualPredicate",6,0.13,1.50,24,0.24,5644.47,9,3,4,6,10,74.94,56,35,6.00
"EqualPredicateTest",4,0.33,1.00,14,0.16,2555.16,6,2,5,5,2,128.38,0,24,5.00
"EqualPredicateTest$EqualsTestObject",2,1.00,1.00,6,0.03,416.09,3,1,5,2,0,134.72,0,10,1.00
"Equator",2,0.00,1.00,3,0.06,642.52,2,0,0,2,7,96.36,16,4,0.00
"ExceptionClosure",4,0.33,1.00,11,0.10,1477.22,6,2,3,5,5,101.94,24,18,5.00
"ExceptionFactory",4,0.33,1.00,11,0.09,1405.52,6,2,3,5,5,102.11,24,18,5.00
"ExceptionPredicate",4,0.33,1.00,11,0.10,1477.22,6,2,3,5,5,99.02,25,18,5.00
"ExceptionTransformer",4,0.33,1.00,11,0.11,1836.22,6,2,3,5,5,95.62,26,18,5.00
"Factory",1,0.00,1.00,2,0.01,144.21,1,0,0,1,24,110.32,6,3,0.00
"FactoryTransformer",4,0.17,1.25,14,0.16,4117.29,6,2,3,4,6,76.70,36,20,6.00
"FactoryUtils",7,0.00,1.00,14,0.21,5617.27,7,0,4,7,11,107.29,91,22,8.00
"FactoryUtilsTest",18,0.00,1.33,119,1.52,45607.13,18,0,12,18,6,155.84,33,160,26.00
"FactoryUtilsTest$Mock1",4,0.33,1.50,13,0.09,1780.76,5,1,12,4,0,130.70,0,22,3.00
"FactoryUtilsTest$Mock2",3,0.25,1.67,12,0.09,1549.88,5,2,12,3,0,176.79,3,20,3.00
"FactoryUtilsTest$Mock3",2,0.50,1.00,7,0.03,199.59,4,2,12,2,0,134.73,0,10,0.00
"FalsePredicate",4,0.33,1.00,11,0.09,1410.06,6,2,2,5,8,102.10,24,18,4.00
"FilterIterator",11,0.10,1.45,46,0.38,7322.38,15,4,3,11,4,77.90,86,63,3.00
"FilterIteratorTest",15,0.05,1.47,84,1.12,39097.35,18,3,9,15,5,126.83,52,102,14.00
"FilterIteratorTest$Predicate<E>",1,0.00,3.00,9,0.04,777.95,1,0,9,1,0,111.95,0,10,2.00
"FilterIteratorTest$Predicate<E>_0",1,0.00,1.00,3,0.01,114.16,1,0,9,1,0,136.77,0,3,1.00
"FilterIteratorTest$Predicate<E>_1",1,0.00,1.00,3,0.01,114.16,1,0,9,1,0,136.77,0,3,1.00
"FilterListIterator",21,0.04,1.67,94,0.72,14989.73,28,7,3,21,3,118.61,90,130,7.00
"FilterListIteratorTest",22,0.17,1.86,262,4.16,464138.24,35,13,10,23,4,145.94,26,287,26.00
"FilterListIteratorTest$Predicate<Integer>",1,0.00,1.00,3,0.01,114.16,1,0,10,1,0,136.77,0,5,1.00
"FilterListIteratorTest$Predicate<Integer>_0",1,0.00,1.00,3,0.01,114.16,1,0,10,1,0,136.77,0,5,1.00
"FilterListIteratorTest$Predicate<Integer>_1",1,0.00,1.00,3,0.02,266.51,1,0,10,1,0,133.87,0,5,1.00
"FilterListIteratorTest$Predicate<Integer>_2",1,0.00,1.00,3,0.02,266.51,1,0,10,1,0,133.87,0,5,1.00
"FilterListIteratorTest$Predicate<Integer>_3",1,0.00,1.00,3,0.02,266.51,1,0,10,1,0,133.87,0,5,1.00
"FilterListIteratorTest$Predicate<Integer>_4",1,0.00,1.00,3,0.02,266.51,1,0,10,1,0,133.87,0,5,1.00
"FixedOrderComparator",12,0.07,2.00,81,0.94,41882.88,17,5,5,13,2,71.18,139,109,20.00
"FixedOrderComparator$UnknownObjectBehavior",0,0.00,0.00,1,0.01,15.51,0,0,5,0,0,171.00,4,3,0.00
"FixedOrderComparatorTest",11,0.30,1.91,102,1.42,85820.65,12,1,6,12,2,90.56,52,137,21.00
"FixedSizeList",21,1.00,1.00,45,0.57,10283.89,22,1,7,21,8,185.40,29,86,13.00
"FixedSizeList$FixedSizeListIterator",3,0.00,1.00,7,0.06,663.26,3,0,7,3,1,188.58,3,13,3.00
"FixedSizeListTest",6,0.00,1.00,15,0.15,2633.49,6,0,3,6,2,172.11,13,27,5.00
"FixedSizeMap",13,1.00,1.23,41,0.50,12125.46,14,1,10,13,7,117.42,60,65,12.00
"FixedSizeMapTest",6,0.00,1.00,15,0.15,2735.37,6,0,3,6,3,159.03,17,27,5.00
"FixedSizeSortedMap",17,1.00,1.12,42,0.59,12874.37,18,1,12,17,8,147.95,56,75,14.00
"FixedSizeSortedMapTest",8,0.00,1.00,19,0.18,3191.59,8,0,4,8,3,167.00,20,34,6.00
"Flat3Map",23,0.30,5.17,447,4.33,516994.45,35,12,16,23,19,38.00,195,572,33.00
"Flat3Map$EntryIterator",4,0.44,1.50,20,0.20,3880.82,7,3,16,4,2,169.94,3,27,6.00
"Flat3Map$EntrySet",5,0.25,1.60,23,0.31,10174.45,6,1,16,5,2,166.72,3,36,11.00
"Flat3Map$EntrySetIterator",2,0.00,1.00,5,0.06,805.34,2,0,16,2,1,182.38,3,8,4.00
"Flat3Map$FlatMapEntry",8,0.29,2.25,68,0.69,27064.03,11,3,16,8,2,157.81,9,92,16.00
"Flat3Map$FlatMapIterator",9,0.42,2.00,67,0.55,13395.75,12,3,16,9,4,152.37,3,87,7.00
"Flat3Map$KeySet",6,0.20,1.33,21,0.22,4907.97,7,1,16,6,2,172.22,3,35,5.00
"Flat3Map$KeySetIterator",2,0.00,1.00,5,0.06,833.62,2,0,16,2,1,182.26,3,9,2.00
"Flat3Map$Values",5,0.25,1.40,17,0.18,3974.50,6,1,16,5,2,174.88,3,29,5.00
"Flat3Map$ValuesIterator",2,0.00,1.00,5,0.06,833.62,2,0,16,2,1,182.26,3,9,2.00
"Flat3MapTest",20,0.28,1.00,270,4.45,248469.18,26,6,11,21,7,146.06,23,306,38.00
"Flat3MapTest$TestFlatMapIterator",9,0.00,1.00,22,0.22,2693.71,9,0,11,9,4,170.48,2,40,6.00
"ForClosure",5,0.08,1.60,24,0.26,7920.81,8,3,2,5,4,70.11,44,31,6.00
"FunctorException",4,1.00,1.00,10,0.06,510.14,5,1,0,4,20,90.42,33,15,0.00
"FunctorUtils",11,0.00,2.36,62,0.84,41187.48,11,0,4,11,12,68.33,83,88,14.00
"Get",9,0.00,1.00,10,1.04,17428.86,9,0,2,9,3,163.79,27,11,0.00
"GrowthList",7,1.00,1.43,27,0.40,14650.64,8,1,4,7,4,127.72,116,41,9.00
"GrowthListTest",12,0.00,1.33,73,0.92,27985.65,12,0,4,12,2,144.00,31,101,12.00
"HashBag",4,1.00,1.00,13,0.14,2000.19,5,1,6,4,12,86.29,29,18,5.00
"HashBagTest",4,0.00,1.00,9,0.07,875.59,4,0,3,4,4,154.65,13,16,4.00
"HashedMap",7,1.00,1.00,18,0.17,2496.02,8,1,5,7,8,88.51,54,28,6.00
"HashedMapTest",7,0.00,1.00,25,0.34,8808.58,7,0,2,7,3,165.62,14,36,9.00
"IdentityMap",11,1.00,1.00,26,0.29,5138.47,12,1,5,11,3,86.59,92,45,7.00
"IdentityMap$IdentityEntry",3,0.00,1.67,12,0.19,6112.13,3,0,5,3,0,170.66,4,23,30.00
"IdentityPredicate",4,0.17,1.25,14,0.12,2720.49,6,2,2,4,4,78.11,36,20,4.00
"IfClosure",8,0.04,1.38,30,0.44,13315.92,12,4,3,8,5,74.28,76,46,8.00
"IndexedCollection",16,0.07,1.56,78,0.89,23979.11,20,4,5,16,6,84.82,100,111,15.00
"IndexedCollectionTest",16,0.00,1.06,67,0.91,24664.62,16,0,7,16,3,170.64,11,94,13.00
"IndexedCollectionTest$IntegerTransformer",1,1.00,1.00,4,0.04,423.40,2,1,7,1,1,127.63,0,6,4.00
"InsertCommand",2,0.00,1.00,5,0.05,597.68,2,0,0,2,4,111.57,27,9,4.00
"InstanceofPredicate",4,0.17,1.25,14,0.13,2332.53,6,2,2,4,3,79.12,34,20,5.00
"InstantiateFactory",5,0.30,2.60,38,0.50,23600.46,10,5,5,5,5,58.93,43,58,23.00
"InstantiateTransformer",5,0.12,2.40,31,0.56,30166.92,9,4,5,6,4,61.81,42,51,42.00
"InvokerTransformer",5,0.25,2.60,37,0.66,35841.20,9,4,5,5,6,59.14,50,59,40.00
"IterableGet",1,0.00,1.00,2,0.04,561.30,1,0,0,1,5,147.02,17,3,0.00
"IterableMap",0,0.00,0.00,1,0.02,292.33,0,0,1,0,23,171.00,0,2,0.00
"IterableSortedMap",0,0.00,0.00,1,0.02,194.00,0,0,1,0,5,171.00,0,2,0.00
"IteratorChain",14,0.00,1.64,66,0.55,13086.59,18,4,4,15,7,75.49,147,86,6.00
"IteratorChainTest",9,0.06,1.89,95,1.31,51019.19,13,4,6,9,4,148.85,5,115,19.00
"IteratorChainTest$Predicate<Integer>",1,0.00,1.00,3,0.03,420.00,1,0,6,1,0,132.31,0,5,4.00
"IteratorEnumeration",6,0.60,1.00,13,0.11,1887.84,7,1,2,6,2,93.88,44,20,2.00
"IteratorEnumerationTest",1,0.00,2.00,13,0.17,5569.44,1,0,4,1,1,67.27,6,17,12.00
"IteratorIterable",4,0.17,1.50,17,0.28,11215.09,6,2,2,4,4,126.84,67,25,9.00
"IteratorIterable$Iterator<E>",3,0.00,1.00,7,0.03,378.95,3,0,2,3,0,140.50,0,11,1.00
"IteratorIterableTest",6,0.00,1.33,35,0.34,8878.79,6,0,5,6,2,164.12,9,39,9.00
"IteratorUtils",50,5.00,1.78,181,3.15,134068.60,55,5,43,50,43,101.08,692,286,19.00
"IteratorUtilsTest",26,0.00,3.35,486,6.73,718103.04,26,0,17,26,12,84.33,109,596,35.00
"IteratorUtilsTest$NodeList",2,0.00,1.00,5,0.03,295.40,2,0,17,2,0,138.84,0,8,2.00
"KeepCommand",2,0.00,1.00,5,0.05,597.68,2,0,0,2,4,116.29,28,9,4.00
"KeyAnalyzer",10,0.19,1.20,24,0.27,5750.34,14,4,2,10,3,87.54,78,33,10.00
"KeyValue",2,0.00,1.00,3,0.04,459.15,2,0,0,2,17,127.74,10,4,0.00
"LRUMap",21,0.15,1.71,103,1.52,81194.91,25,4,6,21,8,72.21,230,170,21.00
"LRUMapTest",21,0.00,3.19,450,8.45,1121936.57,21,0,10,21,6,132.63,26,459,46.00
"LRUMapTest$MockLRUMapSubclass",2,0.00,1.00,12,0.12,2285.32,6,4,10,2,1,164.63,3,16,7.00
"LRUMapTest$MockLRUMapSubclassBlocksRemove",2,1.00,1.00,6,0.06,679.35,3,1,10,2,1,180.01,3,10,5.00
"LRUMapTest$MockLRUMapSubclassFirstBlocksRemove",2,1.00,1.50,8,0.08,1375.56,3,1,10,2,1,172.82,3,14,7.00
"LRUMapTest$SingleHashCode",3,1.00,1.00,8,0.04,441.22,4,1,10,3,0,187.81,3,14,1.00
"LRUMapTest$Thread",1,0.00,6.00,23,0.26,13155.31,1,0,10,1,0,86.39,0,33,47.00
"LRUMapTest$ThreadGroup",1,0.00,1.00,4,0.04,636.86,1,0,10,1,0,126.23,0,7,4.00
"LRUMapTest$ThreadGroup_0",1,0.00,1.00,4,0.04,636.86,1,0,10,1,0,126.23,0,7,4.00
"LRUMapTest$ThreadGroup_2",1,0.00,1.00,4,0.04,636.86,1,0,10,1,0,126.23,0,7,4.00
"LRUMapTest$ThreadGroup_4",1,0.00,1.00,4,0.04,636.86,1,0,10,1,0,126.23,0,7,4.00
"LRUMapTest$Thread_1",1,0.00,6.00,23,0.29,15676.28,1,0,10,1,0,85.79,0,33,47.00
"LRUMapTest$Thread_3",1,0.00,6.00,23,0.29,14141.56,1,0,10,1,0,86.14,0,33,49.00
"LRUMapTest$Thread_5",1,0.00,6.00,22,0.25,12682.72,1,0,10,1,0,87.23,0,32,47.00
"LazyIteratorChain",5,0.31,2.00,30,0.28,10335.50,9,4,1,5,3,103.07,74,41,4.00
"LazyIteratorChainTest",9,0.03,2.11,89,1.41,58430.65,13,4,6,9,4,149.39,5,106,17.00
"LazyIteratorChainTest$LazyIteratorChain<String>",1,0.00,1.00,3,0.02,288.00,1,0,6,1,0,133.61,0,6,2.00
"LazyIteratorChainTest$LazyIteratorChain<String>_0",1,0.00,2.00,10,0.07,1763.89,1,0,6,1,0,107.67,0,14,2.00
"LazyIteratorChainTest$LazyIteratorChain<String>_1",1,0.00,2.00,8,0.06,1338.20,1,0,6,1,0,112.23,0,12,4.00
"LazyIteratorChainTest$Predicate<Integer>",1,0.00,1.00,3,0.03,420.00,1,0,6,1,0,132.31,0,5,4.00
"LazyList",4,0.33,2.00,30,0.37,17181.77,6,2,2,4,4,131.62,74,38,9.00
"LazyMap",7,0.50,1.43,30,0.48,14380.94,9,2,8,7,9,92.90,92,44,11.00
"LazyMapTest",6,1.00,1.00,30,0.50,16090.00,7,1,7,7,5,134.87,19,41,7.00
"LazyMapTest$Transformer<Number,Integer>",1,0.00,1.00,3,0.02,210.80,1,0,7,1,0,134.67,0,5,3.00
"LazySortedMap",11,1.00,1.00,27,0.46,13496.90,12,1,4,11,6,88.24,79,41,11.00
"LazySortedMapTest",8,0.71,1.25,43,0.67,22051.53,9,1,10,9,6,139.56,23,65,9.00
"LinkedMap",12,1.00,1.17,36,0.34,7206.49,13,1,13,12,10,81.09,110,49,7.00
"LinkedMap$LinkedMapList",18,0.53,1.00,38,0.46,7811.04,19,1,13,18,4,167.77,3,74,11.00
"LinkedMapTest",15,0.00,2.27,157,2.12,145188.36,15,0,10,15,8,145.07,26,180,32.00
"LinkedMapTest$TestListView",9,0.00,1.00,19,0.15,1721.29,9,0,10,9,2,140.70,0,37,5.00
"ListIteratorWrapper",11,0.29,2.45,85,0.89,33499.14,18,7,7,12,7,59.88,99,117,14.00
"ListIteratorWrapper2Test",7,0.17,2.14,103,1.35,104506.06,9,2,5,7,3,108.79,23,120,33.00
"ListIteratorWrapperTest",7,0.17,2.29,117,1.56,158034.61,9,2,5,7,3,96.49,26,136,34.00
"ListOrderedMap",28,0.22,1.57,129,1.63,59474.86,30,2,21,29,20,69.74,248,191,15.00
"ListOrderedMap$EntrySetView",12,0.12,1.33,40,0.47,10068.96,15,3,21,12,1,150.04,1,68,8.00
"ListOrderedMap$KeySetView",5,0.50,1.00,13,0.19,3331.16,6,1,21,5,2,165.32,1,23,4.00
"ListOrderedMap$KeySetView$AbstractUntypedIteratorDecorator<Map.Entry<K,Object>,K>",1,0.00,1.00,3,0.02,186.86,1,0,21,3,0,135.08,0,5,3.00
"ListOrderedMap$ListOrderedIterator",3,0.25,1.00,12,0.15,2584.01,5,2,21,3,2,164.54,1,17,5.00
"ListOrderedMap$ListOrderedMapEntry",3,0.50,1.00,9,0.10,1474.94,4,1,21,3,2,171.11,1,15,4.00
"ListOrderedMap$ListOrderedMapIterator",11,0.38,1.45,47,0.41,6249.72,15,4,21,11,4,148.22,1,65,7.00
"ListOrderedMap$ValuesView",8,0.29,1.00,19,0.27,4556.32,9,1,21,8,2,161.38,1,35,5.00
"ListOrderedMap$ValuesView$AbstractUntypedIteratorDecorator<Map.Entry<Object,V>,V>",1,0.00,1.00,3,0.02,186.86,1,0,21,3,0,135.08,0,5,3.00
"ListOrderedMap2Test",11,0.00,2.64,99,1.15,49417.43,11,0,6,11,6,142.76,24,115,30.00
"ListOrderedMap2Test$TestListView",9,0.00,1.00,19,0.15,1721.29,9,0,6,9,2,140.70,0,37,5.00
"ListOrderedMapTest",21,0.00,2.52,311,4.46,512266.54,21,0,9,21,7,137.76,34,335,37.00
"ListOrderedMapTest$TestKeyListView",9,0.00,1.00,19,0.15,1721.29,9,0,9,9,2,165.66,1,37,5.00
"ListOrderedMapTest$TestValueListView",9,0.00,1.00,19,0.15,1721.29,9,0,9,9,2,165.66,1,37,5.00
"ListOrderedSet",22,0.14,1.86,115,1.20,41961.05,24,2,10,22,8,77.16,150,154,16.00
"ListOrderedSet$OrderedSetIterator",5,0.12,1.00,18,0.17,2869.68,7,2,10,5,2,177.75,6,28,6.00
"ListOrderedSet2Test",7,0.00,2.00,109,1.40,93720.47,11,4,3,8,2,135.75,13,109,27.00
"ListOrderedSetTest",11,0.10,2.45,177,2.37,144632.95,15,4,6,12,2,135.77,20,189,38.00
"ListOrderedSetTest$A",2,0.00,1.00,5,0.04,540.37,2,0,6,2,0,136.78,0,10,2.00
"ListOrderedSetTest$B",2,0.00,1.00,5,0.04,540.37,2,0,6,2,0,136.78,0,10,2.00
"ListUtils",24,0.00,2.00,135,2.16,117333.37,24,0,17,24,17,109.75,376,169,21.00
"ListUtils$CharSequenceAsList",3,0.50,1.00,8,0.07,824.12,4,1,17,3,0,185.67,3,14,3.00
"ListUtils$LcsVisitor",5,0.50,1.00,10,0.08,777.30,6,1,17,5,1,189.15,3,14,3.00
"ListUtils$Partition",4,0.17,1.75,21,0.28,11008.85,6,2,17,4,0,166.65,4,33,5.00
"ListUtilsTest",26,0.01,1.58,253,3.85,166051.02,35,9,9,27,7,153.10,32,298,23.00
"ListUtilsTest$Factory<Integer>",1,0.00,1.00,5,0.02,274.81,2,1,9,1,0,125.49,0,7,3.00
"ListUtilsTest$Predicate<Number>",1,0.00,1.00,3,0.02,284.28,1,0,9,1,0,133.65,0,5,2.00
"ListUtilsTest$Predicate<Object>",1,0.00,1.00,3,0.02,195.74,1,0,9,1,0,134.93,0,5,1.00
"LoopingIterator",6,0.20,1.50,22,0.19,3233.06,8,2,4,6,3,80.16,61,32,4.00
"LoopingIteratorTest",8,0.00,1.38,88,1.26,50651.39,8,0,5,8,1,92.68,36,103,14.00
"LoopingListIterator",13,0.12,1.77,52,0.43,8562.24,15,2,4,13,3,78.83,135,80,8.00
"LoopingListIteratorTest",12,0.00,1.42,199,2.61,158690.57,12,0,5,12,1,89.73,50,222,17.00
"MapBackedSet",18,0.02,1.11,54,0.61,15153.57,21,3,5,18,3,159.54,46,74,11.00
"MapBackedSet2Test",6,0.00,2.17,51,0.54,30944.25,6,0,3,6,3,156.60,6,49,24.00
"MapBackedSetTest",3,0.00,1.00,7,0.06,822.97,3,0,2,3,3,138.08,12,13,4.00
"MapIterator",6,0.00,1.00,7,0.34,5123.20,6,0,1,6,42,97.77,47,8,0.00
"MapPerformance",3,1.00,1.33,35,0.40,18240.68,4,1,5,3,1,134.48,60,37,8.00
"MapPerformance$DummyMap",12,0.00,1.00,23,0.17,1653.44,12,0,5,12,0,165.26,1,36,7.00
"MapTransformer",4,0.17,1.25,14,0.19,5190.37,6,2,3,4,4,75.99,37,20,6.00
"MapUtils",73,0.50,2.07,384,6.42,353966.26,75,2,28,75,27,104.79,1099,544,22.00
"MapUtils$AbstractMapDecorator<K,V>",0,0.00,0.00,1,0.00,0.00,0,0,28,0,0,171.00,0,1,0.00
"MapUtils$AbstractSortedMapDecorator<K,V>",0,0.00,0.00,1,0.00,0.00,0,0,28,0,0,171.00,0,1,0.00
"MapUtilsTest",38,0.00,1.53,518,8.99,606571.93,38,0,21,38,16,140.62,20,605,32.00
"MapUtilsTest$ListResourceBundle",1,0.00,2.00,12,0.16,6696.90,1,0,21,1,0,100.16,0,16,7.00
"MapUtilsTest$Predicate<Object>",1,0.00,1.00,3,0.02,195.74,1,0,21,1,0,134.93,0,5,1.00
"MapUtilsTest$Transformer<Object,Object>",1,0.00,2.00,5,0.03,735.43,1,0,21,1,0,121.89,0,8,6.00
"MapUtilsTest$Transformer<X,Integer>",1,0.00,1.00,3,0.01,149.45,1,0,21,1,0,135.85,0,5,2.00
"MapUtilsTest$X",2,0.00,1.00,8,0.07,1139.77,4,2,21,2,0,173.58,3,11,2.00
"MockTestCase",5,0.50,1.60,24,0.25,6550.20,6,1,5,6,1,170.67,5,30,9.00
"MultiKey",14,0.15,1.43,51,0.53,12742.98,17,3,2,14,4,87.30,165,78,5.00
"MultiKeyMap",39,1.00,2.51,308,6.46,393677.79,40,1,7,39,7,56.50,384,455,33.00
"MultiKeyMapTest",22,0.04,1.64,321,7.81,1917110.65,30,8,5,23,6,138.27,23,377,40.00
"MultiKeyTest",13,0.27,1.38,136,2.37,139113.00,18,5,10,14,1,149.97,10,158,33.00
"MultiKeyTest$SystemHashCodeSimulatingKey",4,0.11,1.00,13,0.10,1574.17,7,3,10,4,0,131.24,0,24,3.00
"MultiMap",7,0.00,1.00,8,0.64,12922.53,7,0,1,7,5,118.69,95,9,0.00
"MultiValueMap",22,0.32,1.91,116,1.97,79164.62,25,3,20,22,17,67.59,223,170,19.00
"MultiValueMap$LazyIteratorChain<Entry<K,V>>",1,0.00,2.00,7,0.24,14304.47,1,0,20,1,2,106.29,0,21,12.00
"MultiValueMap$LazyIteratorChain<Entry<K,V>>$Transformer<V,Entry<K,V>>",1,0.00,1.00,3,0.07,1996.51,1,0,20,1,0,126.98,0,4,6.00
"MultiValueMap$LazyIteratorChain<Entry<K,V>>$Transformer<V,Entry<K,V>>$Entry<K,V>",3,0.00,1.00,7,0.03,269.49,3,0,20,3,0,141.66,0,11,3.00
"MultiValueMap$ReflectionFactory",2,0.50,1.50,9,0.10,1831.81,4,2,20,2,2,162.85,4,14,5.00
"MultiValueMap$Values",3,0.00,1.33,13,0.10,2584.00,3,0,20,3,2,172.39,4,18,5.00
"MultiValueMap$ValuesIterator",4,0.33,1.25,16,0.12,1715.28,7,3,20,4,1,176.40,3,22,3.00
"MultiValueMapTest",33,0.00,1.15,293,4.72,217592.08,33,0,11,33,4,152.75,21,347,25.00
"NOPClosure",4,0.33,1.00,10,0.09,1343.90,6,2,2,5,9,103.81,24,17,4.00
"NOPTransformer",4,0.33,1.00,11,0.10,1746.21,6,2,2,5,7,101.37,24,18,5.00
"NodeCachingLinkedList",14,0.00,1.36,68,0.58,14241.07,19,5,5,14,2,73.30,112,88,8.00
